"region","species","year","spawners","smoothedSpawners","runsize","smoothedRunsize","spawners_short_trend","spawners_short_trend_lwr","spawners_short_trend_upr","spawners_long_trend","spawners_long_trend_lwr","spawners_long_trend_upr","runsize_short_trend","runsize_short_trend_lwr","runsize_short_trend_upr","runsize_long_trend","runsize_long_trend_lwr","runsize_long_trend_upr"
"Haida Gwaii","Coho",2016,112899.425273812,94530.0141914125,NA,NA,72072.445884563,61666.3697215017,84234.5265213833,59709.9205018884,51807.8580479949,68817.2555414076,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Coho",2017,69257.7506220061,93870.6547798875,NA,NA,65625.1649528498,56558.9168862273,76144.7091313989,59101.6402363567,51116.973425874,68333.5425500697,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Coho",2018,44330.0643831957,80461.7543542226,NA,NA,59754.6291406101,51127.0431845484,69838.1029163634,58499.5566778098,50433.654938971,67855.4456471859,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Coho",2019,36278.3345720422,59549.282622661,NA,NA,54409.2453908078,45632.39342816,64874.2211748701,57903.6066988053,49757.9492711598,67382.754270246,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Coho",2020,70720.6562917602,52977.3435391483,NA,NA,49542.0359321623,40361.8606804,60810.2124859557,57313.727814996,49089.8899405154,66915.2731862278,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Coho",2021,14999.7398485379,36140.492817996,NA,NA,45110.2254161813,35494.4205563116,57331.051055483,56729.858178579,48429.4985754567,66452.821185984,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Coho",2022,19135.2643494091,29293.9630000978,NA,NA,41074.8649870811,31101.2611935279,54246.8205134405,56151.9365718111,47776.7860807366,65995.2298891865,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1950,490498.604131392,490498.614131392,NA,NA,NA,NA,NA,208786.881294169,144649.951428696,301361.745164732,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1951,52928.458915751,161125.232819916,NA,NA,NA,NA,NA,205425.918489824,143402.264010365,294275.744379724,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1952,822189.653060209,208607.861846418,NA,NA,NA,NA,NA,202119.059041505,142157.190774417,287372.828664362,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1953,50067.4506724558,202891.470053738,NA,NA,NA,NA,NA,198865.432016297,140914.323015675,280648.973111337,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1954,678377.545902348,184294.985285052,NA,NA,NA,NA,NA,195664.180501193,139673.227307329,274100.285854815,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1955,47532.8393175434,179569.535682169,NA,NA,NA,NA,NA,192514.461377411,138433.44365568,267723.007249729,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1956,500507.951300402,154241.918772825,NA,NA,NA,NA,NA,189415.445098336,137194.483572345,261513.509199379,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1957,123131.815472897,248250.798465255,NA,NA,NA,NA,NA,186366.315471044,135955.828078905,255468.294614739,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1958,372040.818009745,214032.862671339,NA,NA,NA,NA,NA,183366.269441339,134716.925666028,249583.996981847,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1959,288845.502490715,327814.465260373,NA,NA,NA,NA,NA,180414.516882252,133477.190238123,243857.380004693,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1960,281869.773766815,285336.331629487,NA,NA,NA,NA,NA,177510.280385943,132235.999085849,238285.33727975,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1961,75813.0613393153,146182.810292834,NA,NA,NA,NA,NA,174652.795058954,130992.690942846,232864.891944347,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1962,757442.217881718,239633.098001521,NA,NA,NA,NA,NA,171841.308320757,129746.564200169,227593.196223928,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1963,121786.842359544,303721.097024745,NA,NA,NA,NA,NA,169075.079705549,128496.875372682,222467.530782581,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1964,70913.8575764431,92932.1081261826,NA,NA,NA,NA,NA,166353.38066723,127242.837936231,217485.303756625,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1965,43572.5687905613,55586.8696934627,NA,NA,NA,NA,NA,163675.494387527,125983.621683111,212644.049322427,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1966,468824.215550926,142926.136541718,NA,NA,NA,NA,NA,161040.715587205,124718.352775961,207941.425617014,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1967,114078.814362104,231263.737934255,NA,NA,NA,NA,NA,158448.350340314,123446.1147162,203375.211794109,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1968,786646.766583916,299565.918390146,NA,NA,NA,NA,NA,155897.715891432,122165.950481265,198943.303960075,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1969,248735.94896977,442343.012089123,NA,NA,NA,NA,NA,153388.140475843,120876.866122999,194643.709696245,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1970,866344.827784401,464210.204567728,NA,NA,NA,NA,NA,150918.963142615,119577.836154165,190474.540839469,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1971,52416.030448136,213097.081301788,NA,NA,NA,NA,NA,148489.533580525,118267.811076255,186434.004166571,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1972,782763.322821264,202557.040150366,NA,NA,NA,NA,NA,146099.211946784,116945.727412771,182520.389617419,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1973,68858.3834437925,232163.359608662,NA,NA,NA,NA,NA,143747.368698523,115610.52059934,178732.055704167,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1974,243115.073254089,129385.138461998,NA,NA,NA,NA,NA,141433.384426985,114261.141035239,175067.411801027,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1975,30837.2106723024,86585.1804356353,NA,NA,NA,NA,NA,139156.649694394,112896.573508981,171524.897100866,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1976,398612.937545272,110869.812962278,NA,NA,NA,NA,NA,136916.564873446,111515.860063377,168102.956172251,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1977,13456.6109196256,73239.2198809582,NA,NA,NA,NA,NA,134712.539989383,110118.126155197,164800.011260767,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1978,369437.86296749,70508.0520924833,NA,NA,NA,NA,NA,132543.99456461,108702.60969018,161614.43175297,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1979,33401.454655571,111084.499622373,NA,NA,NA,NA,NA,130410.357465815,107268.692183666,158544.501551696,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1980,148776.810844165,70493.7140672457,NA,NA,NA,NA,NA,128311.066753549,105815.930932152,155588.385476568,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1981,17237.451170048,50641.2349010615,NA,NA,NA,NA,NA,126245.569534224,104344.090717576,152744.096166972,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1982,53547.1534019382,30381.1973086501,NA,NA,NA,NA,NA,124213.321814503,102853.173254587,150009.46327638,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1983,24561.3828883134,36265.5886257168,NA,NA,NA,NA,NA,122213.788358019,101343.442390395,147382.106947594,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1984,114682.682994548,53073.219990207,NA,NA,NA,NA,NA,120246.442544415,99815.4430355224,144859.417589738,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1985,33391.7348917121,61882.5922854601,NA,NA,NA,NA,NA,118310.766230648,98270.0119863161,142438.543795355,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1986,459030.696025258,123805.638938854,NA,NA,NA,NA,NA,116406.249614517,96708.2792128523,140116.389823184,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1987,71221.7179637548,180811.9467058,NA,NA,NA,NA,NA,114532.391100407,95131.6588070821,137889.623450989,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1988,519407.3879988,192335.884334235,NA,NA,NA,NA,NA,112688.697167172,93541.8295529396,135754.694235991,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1989,45460.4176328223,153663.536431637,NA,NA,NA,NA,NA,110874.682238162,91940.7058967855,133707.861403784,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1990,838772.68110954,195271.516675046,NA,NA,NA,NA,NA,109089.868553336,90330.4008517901,131745.229831428,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1991,21262.5797598014,133545.796013153,NA,NA,NA,NA,NA,107333.78604343,88713.1829599796,129862.792000303,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1992,506747.985574089,103801.612422416,NA,NA,NA,NA,NA,105605.972206155,87091.4297864351,128056.473443547,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1993,24059.8795159617,110418.75196699,NA,NA,NA,NA,NA,103905.971984391,85467.5805007282,126322.179132343,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1994,481240.534010143,107603.876879438,NA,NA,NA,NA,NA,102233.337646332,83844.0899265067,124655.838419503,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1995,6222.94881930127,54724.2184736636,NA,NA,NA,NA,NA,100587.628667571,82223.3860644351,123053.446534494,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1996,816457.498608126,71279.6005444593,NA,NA,NA,NA,NA,98968.4116150748,80607.8325917873,121511.101126031,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1997,5666.24255530352,68016.5747773845,NA,NA,NA,NA,NA,97375.2600330331,78999.6972937925,120025.032896498,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1998,618007.596757053,59175.9003394469,NA,NA,NA,NA,NA,95807.7543305396,77401.1268568824,118591.629897502,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",1999,3832.36901105071,48666.6146429502,NA,NA,NA,NA,NA,94265.4816710852,75814.1280025651,117207.455507251,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",2000,325312.794543946,35308.950199068,NA,NA,NA,NA,NA,92748.0358638278,74240.554590752,115869.260460366,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",2001,14762.1849992506,69298.853211513,NA,NA,NA,NA,NA,91255.0172566138,72682.1000808984,114573.989541249,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",2002,397114.902810219,76565.5782973972,NA,NA,NA,NA,NA,89786.0326307208,71140.2946010382,113318.783690379,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",2003,1238.34958523278,22175.911677255,NA,NA,NA,NA,NA,88340.6950972941,69616.5058221697,112100.978325572,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",2004,156427.751524843,13918.1111463013,NA,NA,NA,NA,NA,86918.623995453,68111.9428479823,110918.098667725,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",2005,278642.43403016,208775.989485021,NA,NA,NA,NA,NA,85519.4447920338,66627.6623870731,109767.852803382,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",2006,125363.703035503,186900.110735409,NA,NA,NA,NA,NA,84142.7889829493,65164.5765585665,108648.123132757,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",2007,128841.517983856,127090.724843412,NA,NA,NA,NA,NA,82788.293996135,63723.4617780026,107556.956755862,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",2008,364853.722745387,216814.004200672,NA,NA,NA,NA,NA,81455.6030960582,62304.9682680206,106492.55525178,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",2009,110280.549978627,200589.815188741,NA,NA,NA,NA,NA,80144.3652897633,60909.629830702,105453.264213755,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",2010,949526.948924903,323595.990001484,NA,NA,NA,NA,NA,78854.2352344309,59537.8736013933,104437.562819869,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",2011,561704.311116623,730310.479073691,NA,NA,NA,NA,NA,77584.8731464241,58190.0295754151,103444.053647463,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",2012,593610.994141887,577437.326546245,NA,NA,NA,NA,NA,76335.9447117992,56866.3397589128,102471.452879637,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",2013,4983.51050209948,54390.004682965,NA,NA,NA,NA,NA,75107.1209982565,55566.9668437206,101518.581003567,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",2014,NA,4983.52050209948,NA,NA,NA,NA,NA,73898.0783685096,54292.002344617,100584.354061862,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",2015,59115.7408735533,59115.7508735533,NA,NA,NA,NA,NA,72708.4983950477,53041.4741670865,99667.77548847,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",2016,145505.749310138,92745.2544233146,NA,NA,NA,NA,NA,71538.0677762713,51815.3535960792,98767.9285382632,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",2017,47073.6455104221,82761.6335541285,NA,NA,NA,NA,NA,70386.4782539776,50613.5617126013,97883.9693031166,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",2018,386015.371048081,134800.426813796,NA,NA,161618.736046953,85485.3356540685,305556.685735156,69253.4265321736,49435.9752564969,97015.120295758,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",2019,22280.065893677,92738.6218674717,NA,NA,109270.080362682,69649.093265313,171430.091946557,68138.6141971968,48282.4319615155,96160.6645749561,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",2020,882125.285322171,140192.077263696,NA,NA,73877.2666740703,51146.472401851,106710.204534735,67041.7476391216,47152.7353935872,95319.9403807851,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",2021,2491.75525104974,46883.3569399182,NA,NA,49948.2613457991,31837.1790463323,78362.1189502234,65962.5379744307,46046.6593258612,94492.3362460853,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Pink",2022,287880.929671923,26783.0491526645,NA,NA,33769.9122312534,17861.9902166443,63845.4594518752,64900.700969931,44963.9516850748,93677.2865492279,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Sockeye",1950,20661.0468622731,20661.0568622731,NA,NA,NA,NA,NA,41694.7332748708,35491.2160396309,48982.56461321,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Sockeye",1951,38776.2891429744,28304.7579304524,NA,NA,NA,NA,NA,41473.3066209079,35420.1633183341,48560.9043248405,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Sockeye",1952,16806.1017729353,23790.0513377057,NA,NA,NA,NA,NA,41253.0558891596,35348.3635606262,48144.085009065,NA,NA,NA,NA,NA,NA
"Haida Gwaii","Sockeye",1953,30377.4500270825,25289.1596967881,NA,NA,NA,NA,NA,41033.9748346998,35275.7638606831,47732.1227510385,NA,NA,NA,NA,NA,NA
