"species","location","locationtype","parameter","year","datavalue"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1962","15.896535141"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1963","19.899376967"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1964","23.265431985"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1965","18.621447238"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1966","19.659195985"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1967","28.753984203"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1968","26.897277452"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1969","19.286613114"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1970","16.371348358"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1971","20.644435087"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1972","25.033376596"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1973","39.044870336"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1974","27.246714254"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1975","11.513320286"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1976","11.067489974"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1977","17.264952638"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1978","13.785764134"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1979","20.832406522"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1980","16.158586341"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1981","15.306134257"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1982","26.341113893"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1983","18.589114201"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1984","15.419622002"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1985","28.249817134"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1986","19.184869934"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1987","20.180248514"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1988","29.832609103"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1989","16.089479338"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1990","16.88348025"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1991","35.011804133"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1992","44.806889153"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1993","41.393086133"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1994","28.7398051"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1995","51.82669035"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1996","41.457047628"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1997","44.480253806"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1998","16.814691187"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","1999","19.52491482"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","2000","31.784856473"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","2001","41.964842726"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","2002","20.550181674"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","2003","38.204653602"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","2004","25.645214872"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","2005","12.930561695"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","2006","22.285587071"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","2007","20.094976969"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","2008","18.645735294"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","2009","18.473833781"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","2010","28.407535988"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","2011","30.787405256"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","2012","37.93251147"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","2013","11.552021122"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","2014","32.873944043"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","2015","32.985459237"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","2016","35.036112088"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","2017","17.10234838"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","2018","17.248763233"
"Sockeye (lake and river)","Skeena","Assessment Region","reg_runsize_relative","2019","16.293616911"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1977","481347.66667"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1978","125202.33333"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1979","354923.33333"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1980","357086"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1981","450087.66667"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1982","313040.33333"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1983","520362.66667"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1984","404683"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1985","255289"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1986","142913"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1987","275095.66667"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1988","317342.33333"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1989","153389"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1990","118047"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1991","618016.66667"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1992","408116"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1993","429763.33333"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1994","152391"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1995","70753.333333"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1996","175394"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1997","178374"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1998","259515.33333"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1999","172285.66667"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","2000","102954.66667"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","2001","350367.33333"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","2002","406896.66667"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","2003","337208"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","2004","244244.66667"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","2005","161924.66667"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","2006","111448"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","2007","61933.333333"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","2008","76025.666667"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","2009","188359.33333"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","2010","627323"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","2011","542462.66667"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","2012","277739.33333"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","2013","271390.66667"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","2014","434892"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","2015","719961.66667"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","2016","390571.33333"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","2017","186574.66667"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","2018","138982.5"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","2019","116409.5"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","2020","171378.5"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1977","46.543794717"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1978","13.83959693"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1979","32.623953195"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1980","33.546317865"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1981","47.008584226"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1982","35.20555221"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1983","52.782296983"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1984","40.68523952"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1985","26.424938129"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1986","17.149416196"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1987","37.799697393"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1988","47.842074645"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1989","15.689002546"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1990","12.942146629"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1991","56.977248222"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1992","62.531351338"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1993","43.981825764"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1994","15.588270133"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1995","7.9302116639"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1996","18.075486772"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1997","24.242593744"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1998","25.019589603"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1999","17.303356437"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","2000","9.8521801216"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","2001","34.799148197"
"Sockeye (lake and river)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","2002","47.907156091"
