"region","species","year","spawners","smoothedSpawners","expansion_factor1","expansion_factor2"
"Fraser","Chum",1980,175723.465819009,252885.980982152,1,1.33376444644409
"Fraser","Chum",1981,253548.621269021,222006.569342649,1,1.33376444644409
"Fraser","Chum",1982,171224.678341153,197820.756933756,1,1.33376444644409
"Fraser","Chum",1983,285968.433668737,216119.456810517,1,1.33376444644409
"Fraser","Chum",1984,363697.558078606,259221.800927313,1,1.33376444644409
"Fraser","Chum",1985,603887.194652043,322029.13489622,1,1.33376444644409
"Fraser","Chum",1986,384801.712914691,394287.33274053,1,1.33376444644409
"Fraser","Chum",1987,107979.963340462,309078.712513048,1.00097422980529,1.33376444644409
"Fraser","Chum",1988,123182.482980237,235787.749161639,1,1.33376444644409
"Fraser","Chum",1989,224611.484275511,184136.664084745,1.00662396157073,1.33376444644409
"Fraser","Chum",1990,526915.648447755,199189.433270841,1,1.33376444644409
"Fraser","Chum",1991,1028813.87717356,349957.016560823,1,1.33376444644409
"Fraser","Chum",1992,841699.052070626,565804.863865793,1.00667464588713,1.33376444644409
"Fraser","Chum",1993,729353.082364592,759526.870164933,1,1.33376444644409
"Fraser","Chum",1994,1676187.15538017,1014351.54650708,1.01935978496475,1.33376444644409
"Fraser","Chum",1995,1772625.43517312,1162140.23253175,1.00988299811854,1.33376444644409
"Fraser","Chum",1996,697644.281730722,1108862.85764844,1.01935978496475,1.33376444644409
"Fraser","Chum",1997,733140.2566093,1110299.50900737,2.58296154103619,1.33376444644409
"Fraser","Chum",1998,1813131.83076441,1132313.97200787,2.60576493969624,1.33376444644409
"Fraser","Chum",1999,1188135.78934524,1024540.52570322,2.58451119282017,1.33376444644409
"Fraser","Chum",2000,377440.936123401,878684.331131505,2.69157212667249,1.33376444644409
"Fraser","Chum",2001,2256961.4722625,1163903.97555456,2.6333034529925,1.33376444644409
"Fraser","Chum",2002,1700935.23873709,1145464.80734599,2.58153594640902,1.33376444644409
"Fraser","Chum",2003,NA,1131584.46064058,Inf,1.33376444644409
"Fraser","Chum",2004,1641086.21662446,1846918.68068,2.58153594640902,1.33376444644409
"Fraser","Chum",2005,1111340.77366723,1458440.8102397,2.60274058679004,1.33376444644409
"Fraser","Chum",2006,2152767.45579042,1577581.92552312,1.01205948006407,1.33376444644409
"Fraser","Chum",2007,1288272.89254382,1499670.70719983,1.01205948006407,1.33376444644409
"Fraser","Chum",2008,1087331.62937005,1353017.96923346,1.00920666814411,1.33376444644409
"Fraser","Chum",2009,521558.570173406,1119869.77644109,1.00883730582466,1.33376444644409
"Fraser","Chum",2010,686434.356936185,841526.888467262,1.00883730582466,1.33376444644409
"Fraser","Chum",2011,1191760.06244106,825302.644744381,1.01022186467879,1.33376444644409
"Fraser","Chum",2012,1662295.45956652,917698.001969357,1.00883730582466,1.33376444644409
"Fraser","Chum",2013,1065089.99357805,1097035.27070875,1.00883730582466,1.33376444644409
"Fraser","Chum",2014,1372100.40406251,1304419.58470979,1.00883730582466,1.33376444644409
"Fraser","Chum",2015,1115634.28376654,1283070.6385273,1.00883730582466,1.33376444644409
"Fraser","Chum",2016,2647289.10431338,1441364.61205665,52.6534662869782,1.33376444644409
"Fraser","Chum",2017,737035.737207368,1314617.51933237,52.6534662869782,1.33376444644409
"Fraser","Chum",2018,1058584.25473691,1232066.92799531,131.317267729315,1.33376444644409
"Fraser","Chum",2019,674112.057308578,1086267.687159,52.6534662869782,1.33376444644409
"Fraser","Chum",2020,1371680.03993657,921615.398975378,52.6534662869782,1.33376444644409
"Fraser","Chum",2021,NA,992895.284332406,Inf,1.33376444644409
"Fraser","Coho",1950,NA,NA,Inf,3.36573780672352
"Fraser","Coho",1951,127617.082652314,127617.082652314,94.7913132132437,3.36573780672352
"Fraser","Coho",1952,1116649.47320775,377496.421328754,94.7913132132437,3.36573780672352
"Fraser","Coho",1953,332417.818962235,361828.960485806,25.3244141671332,3.36573780672352
"Fraser","Coho",1954,36225.0187330641,203530.569612559,25.3244141671332,3.36573780672352
"Fraser","Coho",1955,19177.9510939751,126722.285388128,25.3244141671332,3.36573780672352
"Fraser","Coho",1956,51141.2029172669,58622.7942326218,25.3244141671332,3.36573780672352
"Fraser","Coho",1957,17217.5383154799,27966.5056502918,25.3244141671332,3.36573780672352
"Fraser","Coho",1958,19177.9510939751,23855.3944862759,25.3244141671332,3.36573780672352
"Fraser","Coho",1959,23928.2029973089,25212.3642052317,94.7913132132437,3.36573780672352
"Fraser","Coho",1960,63808.541326157,26646.522621244,94.7913132132437,3.36573780672352
"Fraser","Coho",1961,23439.7180037473,28782.9877334801,25.3244141671332,3.36573780672352
"Fraser","Coho",1962,40486.7856428363,34694.7406563707,25.3244141671332,3.36573780672352
"Fraser","Coho",1963,12785.3007293167,29662.9173243857,25.3244141671332,3.36573780672352
"Fraser","Coho",1964,51141.2029172669,28066.4117266786,25.3244141671332,3.36573780672352
"Fraser","Coho",1965,80973.5712856726,38263.4935609612,25.3244141671332,3.36573780672352
"Fraser","Coho",1966,51141.2029172669,40564.7711267001,25.3244141671332,3.36573780672352
"Fraser","Coho",1967,34094.135278178,51837.1615734666,25.3244141671332,3.36573780672352
"Fraser","Coho",1968,34094.135278178,46840.1630592317,25.3244141671332,3.36573780672352
"Fraser","Coho",1969,31963.2518232918,37127.4664122765,25.3244141671332,3.36573780672352
"Fraser","Coho",1970,191779.510939751,51665.7967110756,25.3244141671332,3.36573780672352
"Fraser","Coho",1971,426176.690977224,97147.2774592218,25.3244141671332,3.36573780672352
"Fraser","Coho",1972,191779.510939751,149610.221442828,25.3244141671332,3.36573780672352
"Fraser","Coho",1973,98020.6389247616,197983.003718718,25.3244141671332,3.36573780672352
"Fraser","Coho",1974,426176.690977224,241726.787536507,25.3244141671332,3.36573780672352
"Fraser","Coho",1975,63402.1875844785,150125.137399921,1.9737563077848,3.36573780672352
"Fraser","Coho",1976,47028.2468273342,105643.447055875,1.93392958117375,3.36573780672352
"Fraser","Coho",1977,66389.6425285584,95838.11512141,1.77256811163357,3.36573780672352
"Fraser","Coho",1978,72591.1145090184,61568.9442391705,1.74073185461588,3.36573780672352
"Fraser","Coho",1979,61790.5547147182,61173.9000773347,1.75278740298048,3.36573780672352
"Fraser","Coho",1980,46278.8813126004,60928.73833927,1.75561746426509,3.36573780672352
"Fraser","Coho",1981,44122.6800835387,55012.6510136187,1.76201121231632,3.36573780672352
"Fraser","Coho",1982,41999.0158130443,47979.0324874073,1.75826376911759,3.36573780672352
"Fraser","Coho",1983,42776.5767474109,43764.5501912113,1.7398248325339,3.36573780672352
"Fraser","Coho",1984,112608.293038605,54659.9650831385,1.81842701514767,3.36573780672352
"Fraser","Coho",1985,66807.7880869125,60633.222728903,1.44359082718705,3.36573780672352
"Fraser","Coho",1986,82824.4661818778,71852.2769402054,1.51789513589225,3.36573780672352
"Fraser","Coho",1987,102056.741317724,89299.587498454,1.18330729513389,3.36573780672352
"Fraser","Coho",1988,112541.274801227,89286.2979863843,1.18383171360902,3.36573780672352
"Fraser","Coho",1989,81761.0478562021,93910.6086774551,1.18227293241281,3.36573780672352
"Fraser","Coho",1990,54749.8641925958,84678.0319171345,1.06744693871803,3.36573780672352
"Fraser","Coho",1991,43272.1110519643,68330.1465348055,1.27723519067094,3.36573780672352
"Fraser","Coho",1992,69592.6482415987,60593.3878780499,1.26332182692005,3.36573780672352
"Fraser","Coho",1993,55867.9284816245,55090.8236230094,1.41304280698646,3.36573780672352
"Fraser","Coho",1994,44213.1320963882,52224.1432654963,1.37898779852499,3.36573780672352
"Fraser","Coho",1995,27426.9220014833,46597.6023850232,1.58971103344039,3.36573780672352
"Fraser","Coho",1996,14341.813193034,31395.9584589702,2.00996233563269,3.36573780672352
"Fraser","Coho",1997,23407.9386227983,25259.4503593825,2.07667120657884,3.36573780672352
"Fraser","Coho",1998,32266.3043851949,23346.5860101653,1.15669591785619,3.36573780672352
"Fraser","Coho",1999,61229.3958799487,28537.7091938524,1.05034459682674,3.36573780672352
"Fraser","Coho",2000,57342.6655081408,40354.0903414967,1.06409190200216,3.36573780672352
"Fraser","Coho",2001,159433.874542142,65191.6419463674,1.17633081630301,3.36573780672352
"Fraser","Coho",2002,152148.699229968,96066.4348694099,1.0489408528944,3.36573780672352
"Fraser","Coho",2003,68851.8588045791,98926.0338368969,1.13698816975132,3.36573780672352
"Fraser","Coho",2004,106653.032821788,115527.248743994,1.00160765271559,3.36573780672352
"Fraser","Coho",2005,46298.0215875024,84806.6462505707,1.28774412837252,3.36573780672352
"Fraser","Coho",2006,18588.0295679737,50138.4803454323,1.61577548696154,3.36573780672352
"Fraser","Coho",2007,171035.91709506,62945.4118589447,1.1700575153025,3.36573780672352
"Fraser","Coho",2008,35539.616794371,47824.3374697699,1.10741846905526,3.36573780672352
"Fraser","Coho",2009,61521.1033330588,51346.9182225598,1.00349371986115,3.36573780672352
"Fraser","Coho",2010,103354.253620189,78847.537254971,1.03556994207465,3.36573780672352
"Fraser","Coho",2011,80295.3531579235,65266.2869402161,1.03756303806789,3.36573780672352
"Fraser","Coho",2012,161115.245458917,95234.6258963097,1.03556994207465,3.36573780672352
"Fraser","Coho",2013,169377.734890753,122674.114389145,1.01015903194887,3.36573780672352
"Fraser","Coho",2014,56681.5126465862,105567.734238257,1.0892399720789,3.36573780672352
"Fraser","Coho",2015,37006.3960753125,86981.6808080932,1.08208171957538,3.36573780672352
"Fraser","Coho",2016,171866.708842377,88397.824375377,1.26784203683023,3.36573780672352
"Fraser","Coho",2017,74434.711887319,71973.2931154263,1.12033546024447,3.36573780672352
"Fraser","Coho",2018,99650.2122509602,82876.3418743107,1.14075832449566,3.36573780672352
"Fraser","Coho",2019,118826.405636908,110940.371329803,1.07853340581621,3.36573780672352
"Fraser","Coho",2020,195664.508913437,114596.060849113,1.07743735885579,3.36573780672352
"Fraser","Coho",2021,227079.048980072,151450.279133339,1.15087656342316,3.36573780672352
"Fraser","Pink",1950,NA,NA,NA,NA
"Fraser","Pink",1951,NA,NA,NA,NA
"Fraser","Pink",1952,NA,NA,NA,NA
"Fraser","Pink",1953,NA,NA,NA,NA
"Fraser","Pink",1954,NA,NA,NA,NA
"Fraser","Pink",1955,NA,NA,NA,NA
"Fraser","Pink",1956,NA,NA,NA,NA
"Fraser","Pink",1957,NA,NA,NA,NA
"Fraser","Pink",1958,NA,NA,NA,NA
"Fraser","Pink",1959,1078000,1078000,NA,NA
"Fraser","Pink",1960,NA,1078000,NA,NA
"Fraser","Pink",1961,1094000,1094000,NA,NA
"Fraser","Pink",1962,NA,1094000,NA,NA
"Fraser","Pink",1963,1953000,1953000,NA,NA
"Fraser","Pink",1964,NA,1953000,NA,NA
"Fraser","Pink",1965,1191000,1191000,NA,NA
"Fraser","Pink",1966,NA,1191000,NA,NA
"Fraser","Pink",1967,1831219,1831219,NA,NA
"Fraser","Pink",1968,NA,1831219,NA,NA
"Fraser","Pink",1969,1529000,1529000,NA,NA
"Fraser","Pink",1970,NA,1529000,NA,NA
"Fraser","Pink",1971,1804000,1804000,NA,NA
"Fraser","Pink",1972,NA,1804000,NA,NA
"Fraser","Pink",1973,1754000,1754000,NA,NA
"Fraser","Pink",1974,NA,1754000,NA,NA
"Fraser","Pink",1975,1367089,1367089,NA,NA
"Fraser","Pink",1976,NA,1367089,NA,NA
"Fraser","Pink",1977,2387811,2387811,NA,NA
"Fraser","Pink",1978,NA,2387811,NA,NA
"Fraser","Pink",1979,3560655,3560655,NA,NA
"Fraser","Pink",1980,NA,3560655,NA,NA
"Fraser","Pink",1981,4488335,4488335,NA,NA
"Fraser","Pink",1982,NA,4488335,NA,NA
"Fraser","Pink",1983,4631620,4631620,NA,NA
"Fraser","Pink",1984,NA,4631620,NA,NA
"Fraser","Pink",1985,6460614,6460614,NA,NA
"Fraser","Pink",1986,NA,6460614,NA,NA
"Fraser","Pink",1987,3223521,3223521,NA,NA
"Fraser","Pink",1988,NA,3223521,NA,NA
"Fraser","Pink",1989,7189186,7189186,NA,NA
"Fraser","Pink",1990,NA,7189186,NA,NA
"Fraser","Pink",1991,12949318,12949318,NA,NA
"Fraser","Pink",1992,NA,12949318,NA,NA
"Fraser","Pink",1993,10768335,10768335,NA,NA
"Fraser","Pink",1994,NA,10768335,NA,NA
"Fraser","Pink",1995,7174584,7174584,NA,NA
"Fraser","Pink",1996,NA,7174584,NA,NA
"Fraser","Pink",1997,2842108,2842108,NA,NA
"Fraser","Pink",1998,NA,2842108,NA,NA
"Fraser","Pink",1999,3422194,3422194,NA,NA
"Fraser","Pink",2000,NA,3422194,NA,NA
"Fraser","Pink",2001,19725000,19725000,NA,NA
"Fraser","Pink",2002,NA,19725000,NA,NA
"Fraser","Pink",2003,23931030,23931030,NA,NA
"Fraser","Pink",2004,NA,23931030,NA,NA
"Fraser","Pink",2005,8939624,8939624,NA,NA
"Fraser","Pink",2006,NA,8939624,NA,NA
"Fraser","Pink",2007,10160052,10160052,NA,NA
"Fraser","Pink",2008,NA,10160052,NA,NA
"Fraser","Pink",2009,15441033,15441033,NA,NA
"Fraser","Pink",2010,NA,15441033,NA,NA
"Fraser","Pink",2011,12789988,12789988,NA,NA
"Fraser","Pink",2012,NA,12789988,NA,NA
"Fraser","Pink",2013,9361564,9361564,NA,NA
"Fraser","Pink",2014,NA,9361564,NA,NA
"Fraser","Pink",2015,5315846,5315846,NA,NA
"Fraser","Pink",2016,NA,5315846,NA,NA
"Fraser","Pink",2017,3392159,3392159,NA,NA
"Fraser","Pink",2018,NA,3392159,NA,NA
"Fraser","Pink",2019,8313181,8313181,NA,NA
"Fraser","Pink",2020,NA,8313181,NA,NA
"Fraser","Pink",2021,7827444.568,7827444.568,NA,NA
"Fraser","Sockeye",1950,697325.338540294,697325.338540294,1.17009335185904,1.10125436133404
"Fraser","Sockeye",1951,454207.520780998,562788.071298741,1.17222332452611,1.10125436133404
"Fraser","Sockeye",1952,863604.320104116,649134.748643406,1.07276755241326,1.10125436133404
"Fraser","Sockeye",1953,828796.896450531,690022.373103305,1.01994026158297,1.10125436133404
"Fraser","Sockeye",1954,668100.001261599,682676.068864599,1.0590727704912,1.10125436133404
"Fraser","Sockeye",1955,377090.745376381,651647.250571468,1.22105087916571,1.10125436133404
"Fraser","Sockeye",1956,944103.290179566,666329.043573302,1.04951590544888,1.10125436133404
"Fraser","Sockeye",1957,1026330.17939331,702908.005101186,1.01988823475904,1.10125436133404
"Fraser","Sockeye",1958,1081217.90278139,792805.087178151,1.05300808580708,1.10125436133404
"Fraser","Sockeye",1959,903580.165382007,986385.392205905,1.14886803849055,1.10125436133404
"Fraser","Sockeye",1960,668512.205966999,904834.371369326,1.06863219675916,1.10125436133404
"Fraser","Sockeye",1961,981180.416612286,894714.616986156,1.01988823475904,1.10125436133404
"Fraser","Sockeye",1962,502805.189734,738849.805555378,1.05023021123909,1.10125436133404
"Fraser","Sockeye",1963,1664487.05174478,860764.993548549,1.16628637996333,1.10125436133404
"Fraser","Sockeye",1964,492727.347420339,797551.852028209,1.11555850303194,1.10125436133404
"Fraser","Sockeye",1965,703002.672093582,733771.693216713,1.05257972194529,1.10125436133404
"Fraser","Sockeye",1966,611285.845505347,770499.038208153,1.05668609003291,1.10125436133404
"Fraser","Sockeye",1967,641412.318141502,607066.572727535,1.1373652822157,1.10125436133404
"Fraser","Sockeye",1968,745900.261178662,673371.672876399,1.14906130186028,1.10125436133404
"Fraser","Sockeye",1969,565010.999261659,637572.863694862,1.00502315301514,1.10125436133404
"Fraser","Sockeye",1970,573752.552212197,627552.258743041,1.03862271447264,1.10125436133404
"Fraser","Sockeye",1971,464598.884603327,578942.075500647,1.12049958256425,1.10125436133404
"Fraser","Sockeye",1972,883478.149510673,603967.927830239,1.01642390932438,1.10125436133404
"Fraser","Sockeye",1973,763046.064472055,651084.476377657,1.00491679507153,1.10125436133404
"Fraser","Sockeye",1974,715854.556094953,688117.149235517,1.12057717776346,1.10125436133404
"Fraser","Sockeye",1975,913219.37894716,814772.984192873,1.32835549570794,1.10125436133404
"Fraser","Sockeye",1976,809884.338769354,797247.961493632,1.05203509010759,1.10125436133404
"Fraser","Sockeye",1977,528976.875851908,727469.684858604,1.00087999033794,1.10125436133404
"Fraser","Sockeye",1978,571123.250670822,687529.222447925,1.00155573247865,1.10125436133404
"Fraser","Sockeye",1979,1297552.17379369,750634.618311774,1.3651317328685,1.10125436133404
"Fraser","Sockeye",1980,863304.427138555,762717.711403137,1.08252864095961,1.10125436133404
"Fraser","Sockeye",1981,670216.233054314,809204.697541834,1.0302501474534,1.10125436133404
"Fraser","Sockeye",1982,1159677.66958796,965962.481879084,1.00270001805297,1.10125436133404
"Fraser","Sockeye",1983,735578.565774655,838178.116133454,1.08616187897245,1.10125436133404
"Fraser","Sockeye",1984,775121.6918725,815901.625600902,1.03382890002251,1.10125436133404
"Fraser","Sockeye",1985,1244903.52492548,952506.585368177,1.00989345109543,1.10125436133404
"Fraser","Sockeye",1986,1309736.56048023,981928.015223256,1.00103561156665,1.10125436133404
"Fraser","Sockeye",1987,1022492.01593752,1066196.77841069,1.03332813015279,1.10125436133404
"Fraser","Sockeye",1988,1196075.08727004,1188323.00388227,1.00080579826275,1.10125436133404
"Fraser","Sockeye",1989,2153397.79066461,1362798.49731321,1.00022944334233,1.10125436133404
"Fraser","Sockeye",1990,2032349.16476639,1521021.10151562,1.00007407264744,1.10125436133404
"Fraser","Sockeye",1991,1990201.93818037,1796571.65742007,1.02915323972694,1.10125436133404
"Fraser","Sockeye",1992,1245545.57655717,1814867.14579937,1.12146616501686,1.10125436133404
